userId,regTime,testVariant,primaryAccount,regPage,device,app,browser,browserVersion,screenHeight,screenWidth,authMethod,locationStep,addedCity,locationCountry,addedGuestCount,addedBudget,invitedCollaborator,addedNames,finOnb,searchCTA,venEnq,venSearch,venViews,sessions
658,1612200000000,0,TRUE,/,Android,TRUE,Chrome,76,740,360,facebook.com,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,5,68,59,4
659,1612230000000,1,TRUE,/,Android,TRUE,Chrome,77,740,360,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
660,1612570000000,0,FALSE,/signup,Android,FALSE,Chrome,77,640,360,password,skipped,0,,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1
661,1612970000000,2,TRUE,/,Android,TRUE,Chrome,77,740,360,google.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,4,5,13,2
662,1612990000000,2,TRUE,/,Android,TRUE,Chrome,77,869,412,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
663,1612380000000,0,TRUE,/,Android,TRUE,Chrome,77,869,412,facebook.com,completed,0,,FALSE,FALSE,FALSE,TRUE,1,1,5,24,29,2
664,1612900000000,0,TRUE,/,iPad,TRUE,Mobile Safari,,1366,1024,facebook.com,completed,0,,FALSE,FALSE,FALSE,TRUE,1,1,0,6,6,1
665,1612010000000,0,TRUE,/,Android,TRUE,Chrome,76,846,412,facebook.com,notSeen,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
666,1612010000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,google.com,completed,0,England,TRUE,FALSE,TRUE,TRUE,1,1,2,12,6,8
667,1612040000000,1,TRUE,/,Android,TRUE,Chrome,77,732,412,google.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,0,4,3,1
668,1612700000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,1,0,4,2,1
669,1612950000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,4
670,1613040000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,3,14,23,3
671,1613070000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,google.com,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,0,1,1,3
672,1613070000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,2
673,1612000000000,1,TRUE,/,Android,TRUE,Chrome,77,640,360,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,2
674,1612560000000,0,TRUE,/,Android,TRUE,Chrome,71,740,360,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
675,1612110000000,1,TRUE,/,Android,TRUE,Chrome,77,740,360,facebook.com,skipped,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1
676,1612710000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,seen,0,,FALSE,FALSE,TRUE,TRUE,0,0,4,28,25,11
677,1613060000000,1,TRUE,/,Android,TRUE,Chrome,77,879,424,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
678,1613080000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,2,0,2
679,1611950000000,0,TRUE,/,Android,TRUE,Chrome,77,740,360,google.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,9,20,15,12
680,1611960000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,2,5,3,2
681,1612230000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,5
682,1612370000000,0,TRUE,/,Android,TRUE,Chrome,76,740,360,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,3
683,1612540000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,google.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
684,1611950000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,1,1,1
685,1611960000000,0,TRUE,/,Android,TRUE,Chrome,77,748,360,password,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,5,32,36,5
686,1612350000000,0,TRUE,/,Android,TRUE,Chrome,77,869,412,password,completed,1,Wales,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,5
687,1612390000000,0,FALSE,/,Android,TRUE,Chrome,77,740,360,password,skipped,0,,FALSE,FALSE,FALSE,TRUE,1,1,1,4,2,2
688,1612660000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,1,England,FALSE,TRUE,TRUE,TRUE,1,1,1,2,0,3
689,1612710000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,1,England,FALSE,TRUE,TRUE,TRUE,1,1,0,3,6,9
690,1611990000000,0,TRUE,/,Android,TRUE,Chrome,77,780,360,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,3
691,1612610000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,0,8,19,13
692,1612360000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
693,1612390000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
694,1612570000000,0,TRUE,/,Android,TRUE,Chrome,77,760,360,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
695,1612780000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
696,1612880000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,3
697,1612960000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,11,17,29,8
698,1612980000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,0,6,5,1
699,1613030000000,1,FALSE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,0,,FALSE,FALSE,TRUE,TRUE,1,1,1,3,3,2
700,1613070000000,1,TRUE,/,Android,TRUE,Chrome,77,640,360,google.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,6,2,2
701,1613080000000,1,TRUE,/,Android,TRUE,Chrome,77,869,412,google.com,skipped,0,,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1
702,1612090000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,TRUE,FALSE,FALSE,TRUE,1,1,0,3,1,2
703,1612510000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,1,England,FALSE,TRUE,TRUE,TRUE,1,1,0,2,1,9
704,1612710000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,google.com,completed,0,,FALSE,FALSE,TRUE,TRUE,1,0,0,0,0,3
705,1612020000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,7
706,1612080000000,0,TRUE,/,Android,TRUE,Chrome,77,747,360,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
707,1612460000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
708,1612560000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,0,,FALSE,TRUE,TRUE,TRUE,1,1,9,7,9,2
709,1612830000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,5,5,2
710,1612830000000,1,TRUE,/,iPad,TRUE,Mobile Safari,,1194,834,password,completed,0,,TRUE,FALSE,TRUE,TRUE,1,0,0,0,0,1
711,1612900000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,0,4,3,1
712,1612900000000,1,FALSE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,FALSE,TRUE,TRUE,1,0,0,8,11,3
713,1612110000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,1,0,3,1,2
714,1612840000000,2,TRUE,/,Android,TRUE,Chrome,77,780,360,facebook.com,completed,1,England,TRUE,TRUE,FALSE,FALSE,1,1,0,1,0,1
715,1612980000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,1
716,1612020000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,2,33,39,7
717,1612170000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,1,4
718,1612170000000,0,TRUE,/,Android,TRUE,Chrome,77,846,412,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,3,2,1
719,1612370000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,FALSE,TRUE,FALSE,TRUE,1,1,5,9,7,15
720,1612510000000,1,TRUE,/,Android,TRUE,Chrome,76,740,360,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,3
721,1612560000000,0,TRUE,/,Android,TRUE,Chrome,77,846,412,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
722,1612250000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,google.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
723,1612640000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,England,TRUE,TRUE,TRUE,TRUE,1,1,0,1,0,3
724,1612790000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,2,3,3
725,1612300000000,0,TRUE,/,Android,TRUE,Chrome,76,720,360,facebook.com,completed,0,England,TRUE,TRUE,FALSE,TRUE,1,0,0,9,10,3
726,1612310000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
727,1612520000000,1,TRUE,/,Android,TRUE,Chrome,77,771,360,password,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,1
728,1612680000000,0,TRUE,/,Android,TRUE,Chrome,77,640,360,google.com,completed,0,,FALSE,TRUE,TRUE,TRUE,1,1,0,51,39,2
729,1612690000000,0,TRUE,/,Android,TRUE,Chrome,77,740,360,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,2
730,1612820000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,1,Wales,TRUE,TRUE,TRUE,TRUE,1,1,1,4,1,4
731,1613080000000,1,TRUE,/,Android,TRUE,Chrome,77,771,360,google.com,completed,1,Scotland,TRUE,TRUE,FALSE,TRUE,1,1,4,6,4,1
732,1612050000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,google.com,completed,0,,FALSE,FALSE,TRUE,TRUE,1,0,5,4,9,12
733,1612190000000,0,TRUE,/,Android,TRUE,Chrome,76,740,360,password,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,6,21,23,9
734,1612340000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,google.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,6
735,1612380000000,2,TRUE,/,Android,TRUE,Chrome,76,869,412,facebook.com,skipped,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,2
736,1612370000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,2
737,1612620000000,1,TRUE,/,Android,TRUE,Chrome,77,823,412,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
738,1612740000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,Scotland,TRUE,FALSE,FALSE,TRUE,1,1,0,7,7,1
739,1613000000000,0,TRUE,/,Android,TRUE,Chrome,77,808,393,facebook.com,skipped,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1
740,1613070000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,0,0,0,0,1
741,1612080000000,0,TRUE,/,Android,TRUE,Chrome,76,760,360,facebook.com,completed,0,England,FALSE,FALSE,FALSE,TRUE,1,1,0,2,1,1
742,1612210000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,4
743,1612740000000,1,TRUE,/,Android,TRUE,Chrome,77,780,360,password,notSeen,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,2,1,2
744,1612900000000,0,TRUE,/,Android,TRUE,Chrome,77,748,360,facebook.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,3,4,7,2
745,1612960000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,FALSE,TRUE,TRUE,TRUE,1,1,8,39,36,6
746,1611960000000,0,TRUE,/,Android,TRUE,Chrome,76,747,360,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,1,0,1,0,2
747,1612200000000,1,TRUE,/,Android,TRUE,Chrome,77,740,360,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
748,1612480000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,seen,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
749,1612810000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,0,6,6,3
750,1612830000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
751,1612880000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,1
752,1612980000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,2
753,1612120000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,3
754,1612350000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,46,58,6
755,1612710000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,google.com,completed,0,,FALSE,FALSE,FALSE,TRUE,1,1,0,6,4,3
756,1612730000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,skipped,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1
757,1612990000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,FALSE,TRUE,TRUE,TRUE,1,0,0,0,0,4
758,1612030000000,0,TRUE,/,Android,TRUE,Chrome,76,869,412,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,1
759,1612080000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,skipped,0,,FALSE,TRUE,TRUE,TRUE,1,1,0,6,4,5
760,1612370000000,1,TRUE,/,Android,TRUE,Chrome,76,740,360,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
761,1612680000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,1,Scotland,TRUE,TRUE,FALSE,TRUE,1,1,2,6,5,8
762,1612040000000,1,TRUE,/,iPad,TRUE,Mobile Safari,,1024,768,facebook.com,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,13,33,38,13
763,1612220000000,0,TRUE,/,Android,TRUE,Chrome,77,640,360,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
764,1613080000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,2,0,1
765,1613080000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,google.com,completed,0,England,TRUE,TRUE,FALSE,TRUE,1,1,0,1,2,2
766,1612030000000,0,TRUE,/,Android,TRUE,Chrome,77,640,360,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
767,1612130000000,2,TRUE,/,Android,TRUE,Chrome,77,640,360,google.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,2,2,2
768,1612470000000,0,TRUE,/,Android,TRUE,Chrome,77,747,360,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
769,1612720000000,1,FALSE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,3,2,11,4
770,1612000000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,3
771,1612370000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,1,29,46,8
772,1612560000000,0,TRUE,/,Android,TRUE,Chrome,77,760,360,google.com,completed,1,Northern Ireland,TRUE,TRUE,FALSE,TRUE,1,1,0,1,0,1
773,1612590000000,2,TRUE,/,Android,TRUE,Chrome,77,740,360,password,completed,0,,FALSE,FALSE,TRUE,TRUE,1,0,0,3,0,2
774,1612730000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,0,7,3,3
775,1613000000000,0,TRUE,/,Android,TRUE,Chrome,77,846,412,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
776,1612010000000,0,TRUE,/,Android,TRUE,Chrome,76,640,360,google.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,3
777,1612430000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,1,4,8,4
778,1612450000000,1,TRUE,/,Android,TRUE,Chrome,76,915,412,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
779,1612560000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,google.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
780,1612690000000,1,TRUE,/,iPad,TRUE,Mobile Safari,,1024,768,password,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,5,6,2,1
781,1612810000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,3
782,1612890000000,2,TRUE,/,Android,TRUE,Chrome,77,854,480,google.com,completed,1,Wales,TRUE,TRUE,FALSE,TRUE,1,1,0,1,0,9
783,1612950000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
784,1612630000000,2,TRUE,/,Android,FALSE,Chrome,76,846,412,google.com,skipped,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
785,1612260000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,1,0,13,16,7
786,1612270000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,5,23,34,5
787,1612990000000,1,TRUE,/,Android,TRUE,Chrome,77,880,424,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
788,1613080000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,google.com,seen,0,,FALSE,FALSE,TRUE,TRUE,0,0,0,2,0,1
789,1612390000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,1,2,5
790,1612420000000,2,TRUE,/,Android,TRUE,Chrome,76,869,412,password,completed,0,,TRUE,FALSE,TRUE,TRUE,1,0,0,2,1,11
791,1612820000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,FALSE,TRUE,FALSE,TRUE,1,1,0,4,4,2
792,1612900000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,1,4
793,1613080000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,England,TRUE,FALSE,TRUE,TRUE,1,1,3,16,12,1
794,1612560000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
795,1612560000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,0,1,0,1
796,1612610000000,1,TRUE,/,Android,TRUE,Chrome,77,760,360,google.com,completed,0,,FALSE,FALSE,FALSE,TRUE,1,1,2,11,13,9
797,1612650000000,1,TRUE,/,Android,TRUE,Chrome,77,780,360,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,2,0,2
798,1612140000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,notSeen,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,3,1,14
799,1611970000000,2,TRUE,/,Android,TRUE,Chrome,76,760,360,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,35,32,6
800,1612090000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,0,6,2,6
801,1612560000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
802,1612790000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,1
803,1612950000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,notSeen,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,3,2,1
804,1612200000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,5,8,6,6
805,1612520000000,0,TRUE,/,Android,TRUE,Chrome,77,640,360,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,0,1,0,1
806,1612800000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
807,1612910000000,2,TRUE,/,Android,TRUE,Chrome,77,676,320,facebook.com,notSeen,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
808,1612950000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,4
809,1612990000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,FALSE,FALSE,TRUE,TRUE,1,0,1,24,20,6
810,1612090000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
811,1612530000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,Scotland,FALSE,FALSE,FALSE,TRUE,1,1,0,2,2,7
812,1612640000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,14,9,1
813,1612780000000,0,TRUE,/,iPad,TRUE,Mobile Safari,,1024,768,google.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,1,0,1,0,2
814,1612990000000,2,TRUE,/,Android,TRUE,Chrome,77,846,412,password,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,0,3,2,1
815,1612990000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,1,0,2
816,1613030000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,15,12,1
817,1611960000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,3,23,22,6
818,1612120000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,0,1,0,1
819,1612130000000,0,TRUE,/,Android,TRUE,Chrome,77,740,360,google.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,2,5,2,5
820,1612400000000,0,TRUE,/,Android,TRUE,Chrome,77,786,393,password,completed,0,,FALSE,TRUE,FALSE,TRUE,1,0,0,9,7,3
821,1612520000000,0,TRUE,/,Android,TRUE,Chrome,76,747,360,facebook.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
822,1612530000000,0,TRUE,/,Android,TRUE,Chrome,77,740,360,facebook.com,seen,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
823,1612750000000,0,TRUE,/,Android,TRUE,Chrome,77,640,320,facebook.com,completed,0,,FALSE,TRUE,TRUE,TRUE,1,0,0,0,0,1
824,1612900000000,0,TRUE,/,Android,TRUE,Chrome,77,640,360,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,7,2,5
825,1611950000000,0,TRUE,/,iPad,TRUE,Mobile Safari,,1024,768,google.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,3,0,3
826,1612010000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,1,0,1
827,1612190000000,2,FALSE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,0,0,1,0,2
